codex,place,gender,hill_size_x,team,season,hill_size_y,k-point,meter value,gate factor,wind factor,type,date,id
3001,Kranj (SLO),Men,109.0,0,2012,109,,,,,1,2011-07-02,2012JP3001RL
3002,Kranj (SLO),Men,109.0,0,2012,109,,,,,1,2011-07-03,2012JP3002RL
3003,Stams (AUT),Men,115.0,0,2012,115,,,,,1,2011-07-09,2012JP3003RL
3004,Stams (AUT),Men,115.0,0,2012,115,,,,,1,2011-07-10,2012JP3004RL
3006,Wisla (POL),Men,134.0,0,2012,134,120.0,1.8,7.24,8.82,2,2011-07-16,2012JP3006RLQ
3005,Wisla (POL),Men,134.0,0,2012,134,120.0,1.8,7.24,8.82,2,2011-07-17,2012JP3005RL
3010,Szczyrk (POL),Men,106.0,0,2012,106,95.0,2.0,6.36,7.0,2,2011-07-19,2012JP3010RLQ
3011,Szczyrk (POL),Women,106.0,0,2012,106,95.0,2.0,6.36,7.0,2,2011-07-19,2012JP3011RL
3011,Szczyrk (POL),Women,106.0,0,2012,106,95.0,2.0,6.36,7.0,1,2011-07-19,2012JP3011RL
3009,Szczyrk (POL),Men,106.0,0,2012,106,95.0,2.0,6.36,7.0,2,2011-07-20,2012JP3009RL
3009,Szczyrk (POL),Men,106.0,0,2012,106,95.0,2.0,6.36,7.0,1,2011-07-20,2012JP3009RL
3015,Zakopane (POL),Men,134.0,0,2012,134,120.0,1.8,7.24,8.82,2,2011-07-21,2012JP3015RLQ
3012,Zakopane (POL),Men,134.0,1,2012,134,120.0,1.8,7.24,8.82,2,2011-07-22,2012JP3012RL
3012,Zakopane (POL),Men,134.0,1,2012,134,120.0,1.8,7.24,8.82,1,2011-07-22,2012JP3012RL
3014,Zakopane (POL),Women,94.0,0,2012,94,,,,,1,2011-07-22,2012JP3014RL
3013,Zakopane (POL),Men,134.0,0,2012,134,120.0,1.8,7.24,8.82,2,2011-07-23,2012JP3013RL
3013,Zakopane (POL),Men,134.0,0,2012,134,120.0,1.8,7.24,8.82,1,2011-07-23,2012JP3013RL
3022,Courchevel (FRA),Men,132.0,0,2012,132,,,,,1,2011-07-30,2012JP3022RL
3023,Courchevel (FRA),Men,132.0,0,2012,132,,,,,1,2011-07-31,2012JP3023RL
3026,Hinterzarten (GER),Men,108.0,0,2012,108,95.0,2.0,6.48,7.2,2,2011-08-05,2012JP3026RLQ
3024,Hinterzarten (GER),Men,108.0,1,2012,108,95.0,2.0,6.48,7.2,2,2011-08-06,2012JP3024RL
3025,Hinterzarten (GER),Men,108.0,0,2012,108,95.0,2.0,6.48,7.2,2,2011-08-07,2012JP3025RL
3030,Courchevel (FRA),Men,132.0,0,2012,132,120.0,1.8,8.82,10.44,2,2011-08-11,2012JP3030RLQ
3031,Courchevel (FRA),Men,132.0,0,2012,132,120.0,1.8,8.82,10.44,2,2011-08-12,2012JP3031RL
3035,Einsiedeln (SUI),Men,117.0,0,2012,117,105.0,1.8,6.32,7.29,2,2011-08-13,2012JP3035RLQ
3032,Bischofsgruen (GER),Women,74.0,0,2012,74,,,,,1,2011-08-13,2012JP3032RL
3034,Einsiedeln (SUI),Men,117.0,0,2012,117,105.0,1.8,6.32,7.29,2,2011-08-14,2012JP3034RL
3033,Bischofsgruen (GER),Women,74.0,0,2012,74,,,,,1,2011-08-14,2012JP3033RL
3039,Oberwiesenthal (GER),Women,106.0,0,2012,106,,,,,1,2011-08-19,2012JP3039RL
3040,Oberwiesenthal (GER),Women,106.0,0,2012,106,,,,,1,2011-08-20,2012JP3040RL
3041,Hakuba (JPN),Men,131.0,0,2012,131,120.0,1.8,8.82,10.44,2,2011-08-26,2012JP3041RL
3042,Hakuba (JPN),Men,131.0,0,2012,131,120.0,1.8,8.82,10.44,2,2011-08-27,2012JP3042RL
3045,Almaty (KAZ),Men,140.0,0,2012,140,125.0,1.8,7.56,9.36,2,2011-08-30,2012JP3045RL
3048,Trondheim (NOR),Men,138.0,0,2012,138,,,,,1,2011-09-10,2012JP3048RL
3050,Trondheim (NOR),Women,105.0,0,2012,105,,,,,1,2011-09-10,2012JP3050RL
3049,Trondheim (NOR),Men,138.0,0,2012,138,,,,,1,2011-09-11,2012JP3049RL
3051,Trondheim (NOR),Women,105.0,0,2012,105,,,,,1,2011-09-11,2012JP3051RL
3054,Klingenthal (GER),Men,140.0,0,2012,140,,,,,1,2011-09-24,2012JP3054RL
3055,Klingenthal (GER),Men,140.0,0,2012,140,,,,,1,2011-09-25,2012JP3055RL
3057,Hinzenbach (AUT),Men,94.0,0,2012,94,85.0,2.0,5.64,5.8,2,2011-09-30,2012JP3057RLQ
3056,Hinzenbach (AUT),Men,94.0,0,2012,94,85.0,2.0,5.64,5.8,2,2011-10-01,2012JP3056RL
3061,Klingenthal (GER),Men,140.0,0,2012,140,125.0,1.8,7.56,10.8,2,2011-10-02,2012JP3061RLQ
3060,Klingenthal (GER),Men,140.0,0,2012,140,125.0,1.8,7.56,10.8,2,2011-10-03,2012JP3060RL
3102,Ruka (FIN),Men,142.0,0,2012,142,120.0,1.8,9.54,11.7,0,2011-11-27,2012JP3102RLQ
3100,Ruka (FIN),Men,142.0,1,2012,142,120.0,1.8,9.54,11.7,0,2011-11-27,2012JP3100RL
3102,Ruka (FIN),Men,142.0,0,2012,142,120.0,1.8,9.54,11.7,0,2011-11-27,2012JP3102RL
3097,Rovaniemi (FIN),Men,100.0,0,2012,100,90.0,2.0,,,1,2011-11-28,2012JP3097RL
3096,Rovaniemi (FIN),Women,100.0,0,2012,100,90.0,2.0,,,1,2011-11-29,2012JP3096RL
3098,Rovaniemi (FIN),Women,100.0,0,2012,100,90.0,2.0,,,1,2011-11-29,2012JP3098RL
3099,Rovaniemi (FIN),Men,100.0,0,2012,100,90.0,2.0,,,1,2011-11-29,2012JP3099RL
3153,Lillehammer (NOR),Men,100.0,0,2012,100,90.0,2.0,6.0,6.4,0,2011-12-02,2012JP3153RLQ
3154,Lillehammer (NOR),Women,100.0,0,2012,100,90.0,2.0,6.0,6.4,0,2011-12-03,2012JP3154RL
3155,Lillehammer (NOR),Men,100.0,0,2012,100,90.0,2.0,6.0,6.4,0,2011-12-03,2012JP3155RL
3156,Lillehammer (NOR),Men,138.0,0,2012,138,123.0,1.8,7.45,9.18,0,2011-12-04,2012JP3156RLQ
3156,Lillehammer (NOR),Men,138.0,0,2012,138,123.0,1.8,7.45,9.18,0,2011-12-04,2012JP3156RL
3088,Harrachov (CZE),Men,142.0,0,2012,142,125.0,1.8,5.04,9.54,0,2011-12-08,2012JP3088RLQ
3089,Harrachov (CZE),Men,142.0,0,2012,142,125.0,1.8,5.04,9.54,0,2011-12-09,2012JP3089RL
3157,Notodden (NOR),Women,98.0,0,2012,98,,,,,1,2011-12-09,2012JP3157RL
3158,Notodden (NOR),Men,98.0,0,2012,98,,,,,1,2011-12-09,2012JP3158RL
3090,Harrachov (CZE),Men,142.0,1,2012,142,125.0,1.8,5.04,9.54,0,2011-12-10,2012JP3090RL
3159,Notodden (NOR),Women,98.0,0,2012,98,,,,,1,2011-12-10,2012JP3159RL
3160,Notodden (NOR),Men,98.0,0,2012,98,,,,,1,2011-12-10,2012JP3160RL
3091,Harrachov (CZE),Men,142.0,0,2012,142,125.0,1.8,5.04,9.54,0,2011-12-11,2012JP3091RLQ
3091,Harrachov (CZE),Men,142.0,0,2012,142,125.0,1.8,5.04,9.54,0,2011-12-11,2012JP3091RL
3217,Almaty (KAZ),Men,140.0,0,2012,140,125.0,1.8,,,1,2011-12-13,2012JP3217RL
3218,Almaty (KAZ),Men,140.0,0,2012,140,125.0,1.8,,,1,2011-12-14,2012JP3218RL
3200,Engelberg (SUI),Men,137.0,0,2012,137,125.0,1.8,7.4,9.09,0,2011-12-17,2012JP3200RLQ
3201,Engelberg (SUI),Men,137.0,0,2012,137,125.0,1.8,7.4,9.09,0,2011-12-17,2012JP3201RL
3202,Engelberg (SUI),Men,137.0,0,2012,137,125.0,1.8,7.4,9.09,0,2011-12-18,2012JP3202RLQ
3202,Engelberg (SUI),Men,137.0,0,2012,137,125.0,1.8,7.4,9.09,0,2011-12-18,2012JP3202RL
3205,Erzurum (TUR),Men,95.0,0,2012,95,,,,,1,2011-12-18,2012JP3205RL
3206,Erzurum (TUR),Men,125.0,0,2012,125,,,,,1,2011-12-18,2012JP3206RL
3203,Engelberg (SUI),Men,137.0,0,2012,137,125.0,1.8,,,1,2011-12-27,2012JP3203RL
3204,Engelberg (SUI),Men,137.0,0,2012,137,125.0,1.8,,,1,2011-12-28,2012JP3204RL
3110,Oberstdorf (GER),Men,137.0,0,2012,137,120.0,1.8,7.4,9.09,0,2011-12-29,2012JP3110RLQ
3111,Oberstdorf (GER),Men,137.0,0,2012,137,120.0,1.8,7.4,9.09,0,2011-12-30,2012JP3111RL
3112,Garmisch-Partenkirchen (GER),Men,140.0,0,2012,140,125.0,1.8,7.56,9.36,0,2011-12-31,2012JP3112RLQ
3113,Garmisch-Partenkirchen (GER),Men,140.0,0,2012,140,125.0,1.8,7.56,9.36,0,2012-01-01,2012JP3113RL
3068,Innsbruck (AUT),Men,130.0,0,2012,130,120.0,1.8,7.02,8.46,0,2012-01-03,2012JP3068RLQ
3069,Innsbruck (AUT),Men,130.0,0,2012,130,120.0,1.8,7.02,8.46,0,2012-01-04,2012JP3069RL
3071,Bischofshofen (AUT),Men,140.0,0,2012,140,125.0,1.8,4.86,9.36,0,2012-01-06,2012JP3071RL
3114,Hinterzarten (GER),Women,108.0,0,2012,108,95.0,2.0,6.48,7.2,0,2012-01-07,2012JP3114RL
3115,Hinterzarten (GER),Women,108.0,0,2012,108,95.0,2.0,6.48,7.2,0,2012-01-08,2012JP3115RL
3132,Predazzo (ITA),Women,106.0,0,2012,106,95.0,2.0,5.0,7.0,0,2012-01-14,2012JP3132RL
3116,Neustadt (GER),Men,142.0,0,2012,142,125.0,1.8,,,1,2012-01-14,2012JP3116RL
3074,Tauplitz/Bad Mitterndorf (AUT),Men,200.0,0,2012,200,185.0,1.2,7.2,10.8,0,2012-01-15,2012JP3074RL
3076,Tauplitz/Bad Mitterndorf (AUT),Men,200.0,0,2012,200,185.0,1.2,7.2,10.8,0,2012-01-15,2012JP3076RL
3134,Predazzo (ITA),Women,106.0,0,2012,106,95.0,2.0,5.0,7.0,0,2012-01-15,2012JP3134RL
3117,Neustadt (GER),Men,142.0,0,2012,142,125.0,1.8,,,1,2012-01-15,2012JP3117RL
3172,Zakopane (POL),Men,134.0,0,2012,134,120.0,1.8,7.24,8.82,0,2012-01-19,2012JP3172RLQ
3173,Zakopane (POL),Men,134.0,0,2012,134,120.0,1.8,7.24,8.82,0,2012-01-20,2012JP3173RL
3141,Sapporo (JPN),Men,100.0,0,2012,100,90.0,2.0,,,1,2012-01-20,2012JP3141RL
3173,Zakopane (POL),Men,134.0,0,2012,134,120.0,1.8,7.24,8.82,1,2012-01-20,2012JP3173RL
3175,Zakopane (POL),Women,94.0,0,2012,94,85.0,2.0,,,1,2012-01-20,2012JP3175RL
3174,Zakopane (POL),Men,134.0,0,2012,134,120.0,1.8,7.24,8.82,0,2012-01-21,2012JP3174RLQ
3174,Zakopane (POL),Men,134.0,0,2012,134,120.0,1.8,7.24,8.82,0,2012-01-21,2012JP3174RL
3142,Sapporo (JPN),Men,134.0,0,2012,134,120.0,1.8,,,1,2012-01-21,2012JP3142RL
3174,Zakopane (POL),Men,134.0,0,2012,134,120.0,1.8,7.24,8.82,1,2012-01-21,2012JP3174RL
3177,Zakopane (POL),Women,94.0,0,2012,94,85.0,2.0,,,1,2012-01-21,2012JP3177RL
3143,Sapporo (JPN),Men,134.0,0,2012,134,120.0,1.8,,,1,2012-01-22,2012JP3143RL
3144,Sapporo (JPN),Men,134.0,0,2012,134,120.0,1.8,9.0,11.7,0,2012-01-27,2012JP3144RLQ
3145,Sapporo (JPN),Men,134.0,0,2012,134,120.0,1.8,9.0,11.7,0,2012-01-28,2012JP3145RL
3078,Bischofshofen (AUT),Men,140.0,0,2012,140,125.0,1.8,,,1,2012-01-28,2012JP3078RL
3146,Sapporo (JPN),Men,134.0,0,2012,134,120.0,1.8,9.0,11.7,0,2012-01-29,2012JP3146RLQ
3146,Sapporo (JPN),Men,134.0,0,2012,134,120.0,1.8,9.0,11.7,0,2012-01-29,2012JP3146RL
3079,Bischofshofen (AUT),Men,140.0,0,2012,140,125.0,1.8,,,1,2012-01-29,2012JP3079RL
3136,Predazzo (ITA),Men,134.0,0,2012,134,120.0,1.8,5.58,8.82,0,2012-02-03,2012JP3136RLQ
3080,Hinzenbach (AUT),Women,94.0,0,2012,94,85.0,2.0,4.8,5.8,0,2012-02-04,2012JP3080RL
3137,Predazzo (ITA),Men,134.0,0,2012,134,120.0,1.8,5.58,8.82,0,2012-02-04,2012JP3137RL
3120,Brotterode (GER),Men,110.0,0,2012,110,,,,,1,2012-02-04,2012JP3120RL
3138,Predazzo (ITA),Men,134.0,0,2012,134,120.0,1.8,5.58,8.82,0,2012-02-05,2012JP3138RLQ
3081,Hinzenbach (AUT),Women,94.0,0,2012,94,85.0,2.0,4.8,5.8,0,2012-02-05,2012JP3081RL
3138,Predazzo (ITA),Men,134.0,0,2012,134,120.0,1.8,5.58,10.8,0,2012-02-05,2012JP3138RL
3121,Brotterode (GER),Men,110.0,0,2012,110,,,,,1,2012-02-05,2012JP3121RL
3122,Willingen (GER),Men,145.0,0,2012,145,130.0,1.8,7.83,11.7,0,2012-02-10,2012JP3122RLQ
3189,Ljubno (SLO),Women,95.0,0,2012,95,85.0,2.0,5.7,5.9,0,2012-02-11,2012JP3189RL
3124,Willingen (GER),Men,145.0,0,2012,145,130.0,1.8,7.83,11.7,0,2012-02-12,2012JP3124RL
3191,Ljubno (SLO),Women,95.0,0,2012,95,85.0,2.0,5.7,5.9,0,2012-02-12,2012JP3191RL
3211,"Iron Mountain, MI (USA)",Men,133.0,0,2012,133,120.0,1.8,,,1,2012-02-12,2012JP3211RL
3125,Klingenthal (GER),Men,140.0,0,2012,140,125.0,1.8,7.56,10.8,0,2012-02-14,2012JP3125RLQ
3127,Oberstdorf (GER),Men,213.0,0,2012,213,185.0,1.2,7.67,12.0,0,2012-02-17,2012JP3127RLQ
3212,Oslo (NOR),Men,106.0,0,2012,106,95.0,2.0,,,1,2012-02-17,2012JP3212RL
3128,Oberstdorf (GER),Men,213.0,0,2012,213,185.0,1.2,7.67,12.0,0,2012-02-18,2012JP3128RL
3092,Liberec (CZE),Women,100.0,0,2012,100,90.0,2.0,,,1,2012-02-18,2012JP3092RL
3094,Liberec (CZE),Men,100.0,0,2012,100,90.0,2.0,,,1,2012-02-18,2012JP3094RL
3161,Oslo (NOR),Men,106.0,0,2012,106,95.0,2.0,,,1,2012-02-18,2012JP3161RL
3129,Oberstdorf (GER),Men,213.0,1,2012,213,185.0,1.2,7.67,12.0,0,2012-02-19,2012JP3129RL
3162,Oslo (NOR),Men,106.0,0,2012,106,95.0,2.0,,,1,2012-02-19,2012JP3162RL
3179,Wisla (POL),Men,134.0,0,2012,134,120.0,1.8,,,1,2012-02-25,2012JP3179RL
3180,Wisla (POL),Men,134.0,0,2012,134,120.0,1.8,,,1,2012-02-26,2012JP3180RL
3103,Lahti (FIN),Men,97.0,0,2012,97,90.0,2.0,6.4,6.8,0,2012-03-02,2012JP3103RLQ
3104,Lahti (FIN),Men,97.0,1,2012,97,90.0,2.0,6.4,6.8,0,2012-03-03,2012JP3104RL
3151,Zao (JPN),Women,100.0,0,2012,100,90.0,2.0,6.0,6.4,0,2012-03-03,2012JP3151RL
3222,Zao (JPN),Women,100.0,0,2012,100,90.0,2.0,6.0,6.4,0,2012-03-03,2012JP3222RL
3139,Predazzo (ITA),Men,134.0,0,2012,134,120.0,1.8,,,1,2012-03-03,2012JP3139RL
3105,Lahti (FIN),Men,97.0,0,2012,97,90.0,2.0,6.4,6.8,0,2012-03-04,2012JP3105RL
3152,Zao (JPN),Women,100.0,0,2012,100,90.0,2.0,6.0,6.4,0,2012-03-04,2012JP3152RL
3140,Predazzo (ITA),Men,134.0,0,2012,134,120.0,1.8,,,1,2012-03-04,2012JP3140RL
3167,Trondheim (NOR),Men,131.0,0,2012,140,123.0,1.8,7.56,9.36,0,2012-03-08,2012JP3167RLQ
3168,Trondheim (NOR),Men,131.0,0,2012,140,123.0,1.8,7.56,9.36,0,2012-03-08,2012JP3168RLQ
3168,Trondheim (NOR),Men,131.0,0,2012,140,123.0,1.8,7.56,9.36,0,2012-03-08,2012JP3168RL
