codex,place,gender,hill_size_x,team,season,hill_size_y,k-point,meter value,gate factor,wind factor,type,date,id,training
3230,Lahti (FIN),Men,130.0,0,2020,130,116.0,1.8,7.56,9.9,1,2020-03-08,2020JP3230RTRIA,1
3230,Lahti (FIN),Men,130.0,0,2020,130,116.0,1.8,7.56,9.9,1,2020-03-08,2020JP3230RL,0
3229,Lahti (FIN),Men,130.0,0,2020,130,116.0,1.8,7.56,9.9,1,2020-03-07,2020JP3229RTRIA,1
3229,Lahti (FIN),Men,130.0,0,2020,130,116.0,1.8,7.56,9.9,1,2020-03-07,2020JP3229RLT,1
3229,Lahti (FIN),Men,130.0,0,2020,130,116.0,1.8,7.56,9.9,1,2020-03-07,2020JP3229RL,0
3228,Ruka (FIN),Men,142.0,0,2020,142,120.0,1.8,9.54,11.7,1,2019-12-15,2020JP3228RTRIA,1
3228,Ruka (FIN),Men,142.0,0,2020,142,120.0,1.8,9.54,11.7,1,2019-12-15,2020JP3228RL,0
3227,Ruka (FIN),Men,142.0,0,2020,142,120.0,1.8,9.54,11.7,1,2019-12-14,2020JP3227RLT,1
3227,Ruka (FIN),Men,142.0,0,2020,142,120.0,1.8,9.54,11.7,1,2019-12-14,2020JP3227RL,0
3206,Rena (NOR),Men,139.0,0,2020,139,124.0,1.8,7.56,10.8,1,2020-02-29,2020JP3206RTRIA,1
3206,Rena (NOR),Men,139.0,0,2020,139,124.0,1.8,7.56,10.8,1,2020-02-29,2020JP3206RLT,1
3206,Rena (NOR),Men,139.0,0,2020,139,124.0,1.8,7.56,10.8,1,2020-02-29,2020JP3206RL,0
3205,Rena (NOR),Women,109.0,0,2020,109,99.0,2.0,7.0,8.0,1,2020-01-26,2020JP3205RTRIA,1
3205,Rena (NOR),Women,109.0,0,2020,109,99.0,2.0,7.0,8.0,1,2020-01-26,2020JP3205RL,0
3204,Rena (NOR),Women,109.0,0,2020,109,99.0,2.0,7.0,8.0,1,2020-01-25,2020JP3204RTRIA,1
3204,Rena (NOR),Women,109.0,0,2020,109,99.0,2.0,7.0,8.0,1,2020-01-25,2020JP3204RLT,1
3204,Rena (NOR),Women,109.0,0,2020,109,99.0,2.0,7.0,8.0,1,2020-01-25,2020JP3204RL,0
3203,Notodden (NOR),Women,98.0,0,2020,98,90.0,2.0,7.0,8.0,1,2019-12-14,2020JP3203RTRIA,1
3203,Notodden (NOR),Women,98.0,0,2020,98,90.0,2.0,7.0,8.0,1,2019-12-14,2020JP3203RL,0
3202,Notodden (NOR),Women,98.0,0,2020,98,90.0,2.0,7.0,8.0,1,2019-12-13,2020JP3202RTRIA,1
3202,Notodden (NOR),Women,98.0,0,2020,98,90.0,2.0,7.0,8.0,1,2019-12-13,2020JP3202RLT,1
3202,Notodden (NOR),Women,98.0,0,2020,98,90.0,2.0,7.0,8.0,1,2019-12-13,2020JP3202RL,0
3201,Notodden (NOR),Men,98.0,0,2020,98,90.0,2.0,7.0,8.0,1,2019-12-14,2020JP3201RTRIA,1
3201,Notodden (NOR),Men,98.0,0,2020,98,90.0,2.0,7.0,8.0,1,2019-12-14,2020JP3201RL,0
3200,Notodden (NOR),Men,98.0,0,2020,98,90.0,2.0,7.0,8.0,1,2019-12-13,2020JP3200RTRIA,1
3200,Notodden (NOR),Men,98.0,0,2020,98,90.0,2.0,7.0,8.0,1,2019-12-13,2020JP3200RLT,1
3200,Notodden (NOR),Men,98.0,0,2020,98,90.0,2.0,7.0,8.0,1,2019-12-13,2020JP3200RL,0
3199,Vikersund (NOR),Men,117.0,0,2020,117,105.0,1.8,7.2,10.44,1,2019-12-08,2020JP3199RTRIA,1
3199,Vikersund (NOR),Men,117.0,0,2020,117,105.0,1.8,7.2,10.44,1,2019-12-08,2020JP3199RL,0
3198,Vikersund (NOR),Men,117.0,0,2020,117,105.0,1.8,7.2,10.44,1,2019-12-07,2020JP3198RTRIA,1
3198,Vikersund (NOR),Men,117.0,0,2020,117,105.0,1.8,7.2,10.44,1,2019-12-07,2020JP3198RLT,1
3198,Vikersund (NOR),Men,117.0,0,2020,117,105.0,1.8,7.2,10.44,1,2019-12-07,2020JP3198RL,0
3195,Frenstat od Radhostem (CZE),Men,106.0,0,2020,106,95.0,2.0,7.0,8.0,1,2019-08-17,2020JP3195RTRIA,1
3195,Frenstat od Radhostem (CZE),Men,106.0,0,2020,106,95.0,2.0,7.0,8.0,1,2019-08-17,2020JP3195RL,0
3194,Frenstat od Radhostem (CZE),Men,106.0,0,2020,106,95.0,2.0,7.0,8.0,1,2019-08-16,2020JP3194RTRIA,1
3194,Frenstat od Radhostem (CZE),Men,106.0,0,2020,106,95.0,2.0,7.0,8.0,1,2019-08-16,2020JP3194RLT,1
3194,Frenstat od Radhostem (CZE),Men,106.0,0,2020,106,95.0,2.0,7.0,8.0,1,2019-08-16,2020JP3194RL,0
3189,Stams (AUT),Men,115.0,0,2020,115,105.0,1.8,7.2,10.44,1,2019-09-22,2020JP3189RTRIA,1
3189,Stams (AUT),Men,115.0,0,2020,115,105.0,1.8,7.2,10.44,1,2019-09-22,2020JP3189RL,0
3188,Stams (AUT),Women,115.0,0,2020,115,105.0,1.8,7.2,10.44,1,2019-09-22,2020JP3188RTRIA,1
3188,Stams (AUT),Women,115.0,0,2020,115,105.0,1.8,7.2,10.44,1,2019-09-22,2020JP3188RL,0
3187,Stams (AUT),Men,115.0,0,2020,115,105.0,1.8,7.2,10.44,1,2019-09-21,2020JP3187RTRIA,1
3187,Stams (AUT),Men,115.0,0,2020,115,105.0,1.8,7.2,10.44,1,2019-09-21,2020JP3187RLT,1
3187,Stams (AUT),Men,115.0,0,2020,115,105.0,1.8,7.2,10.44,1,2019-09-21,2020JP3187RL,0
3186,Stams (AUT),Women,115.0,0,2020,115,105.0,1.8,7.2,10.44,1,2019-09-21,2020JP3186RTRIA,1
3186,Stams (AUT),Women,115.0,0,2020,115,105.0,1.8,7.2,10.44,1,2019-09-21,2020JP3186RLT,1
3186,Stams (AUT),Women,115.0,0,2020,115,105.0,1.8,7.2,10.44,1,2019-09-21,2020JP3186RL,0
3185,Wisla (POL),Men,134.0,0,2020,134,120.0,1.8,7.24,10.8,1,2019-08-11,2020JP3185RTRIA,1
3185,Wisla (POL),Men,134.0,0,2020,134,120.0,1.8,7.24,10.8,1,2019-08-11,2020JP3185RL,0
3184,Wisla (POL),Men,134.0,0,2020,134,120.0,1.8,7.24,10.8,1,2019-08-10,2020JP3184RTRIA,1
3184,Wisla (POL),Men,134.0,0,2020,134,120.0,1.8,7.24,10.8,1,2019-08-10,2020JP3184RLT,1
3184,Wisla (POL),Men,134.0,0,2020,134,120.0,1.8,7.24,10.8,1,2019-08-10,2020JP3184RL,0
3183,Szczyrk (POL),Women,104.0,0,2020,104,95.0,2.0,7.0,8.0,1,2019-08-09,2020JP3183RTRIA,1
3183,Szczyrk (POL),Women,104.0,0,2020,104,95.0,2.0,7.0,8.0,1,2019-08-09,2020JP3183RL,0
3182,Szczyrk (POL),Women,104.0,0,2020,104,95.0,2.0,7.0,8.0,1,2019-08-08,2020JP3182RTRIA,1
3182,Szczyrk (POL),Women,104.0,0,2020,104,95.0,2.0,7.0,8.0,1,2019-08-08,2020JP3182RLT,1
3182,Szczyrk (POL),Women,104.0,0,2020,104,95.0,2.0,7.0,8.0,1,2019-08-08,2020JP3182RL,0
3172,Schuchinsk (KAZ),Men,140.0,0,2020,125,125.0,1.8,7.56,9.36,1,2019-07-14,2020JP3172RTRIA,1
3172,Schuchinsk (KAZ),Men,140.0,0,2020,125,125.0,1.8,7.56,9.36,1,2019-07-14,2020JP3172RL,0
3171,Schuchinsk (KAZ),Women,99.0,0,2020,95,90.0,2.0,5.94,6.3,1,2019-07-14,2020JP3171RTRIA,1
3171,Schuchinsk (KAZ),Women,99.0,0,2020,95,90.0,2.0,5.94,6.3,1,2019-07-14,2020JP3171RL,0
3170,Schuchinsk (KAZ),Men,140.0,0,2020,125,125.0,1.8,7.56,9.36,1,2019-07-13,2020JP3170RTRIA,1
3170,Schuchinsk (KAZ),Men,140.0,0,2020,125,125.0,1.8,7.56,9.36,1,2019-07-13,2020JP3170RLT,1
3170,Schuchinsk (KAZ),Men,140.0,0,2020,125,125.0,1.8,7.56,9.36,1,2019-07-13,2020JP3170RL,0
3169,Schuchinsk (KAZ),Women,99.0,0,2020,95,90.0,2.0,5.94,6.3,1,2019-07-13,2020JP3169RLT,1
3169,Schuchinsk (KAZ),Women,99.0,0,2020,95,90.0,2.0,5.94,6.3,1,2019-07-13,2020JP3169RL,0
3067,Rasnov (ROU),Men,97.0,0,2020,97,90.0,2.0,7.0,8.0,1,2019-09-01,2020JP3067RTRIA,1
3067,Rasnov (ROU),Men,97.0,0,2020,97,90.0,2.0,7.0,8.0,1,2019-09-01,2020JP3067RL,0
3066,Rasnov (ROU),Men,97.0,0,2020,97,90.0,2.0,7.0,8.0,1,2019-08-31,2020JP3066RTRIA,1
3066,Rasnov (ROU),Men,97.0,0,2020,97,90.0,2.0,7.0,8.0,1,2019-08-31,2020JP3066RLT,1
3066,Rasnov (ROU),Men,97.0,0,2020,97,90.0,2.0,7.0,8.0,1,2019-08-31,2020JP3066RL,0
3053,Kranj (SLO),Men,109.0,0,2020,109,100.0,1.8,7.0,8.0,1,2019-07-06,2020JP3053RTRIA,1
3053,Kranj (SLO),Men,109.0,0,2020,109,100.0,1.8,7.0,8.0,1,2019-07-06,2020JP3053RL,0
3052,Kranj (SLO),Men,109.0,0,2020,109,100.0,1.8,7.0,8.0,1,2019-07-05,2020JP3052RTRIA,1
3052,Kranj (SLO),Men,109.0,0,2020,109,100.0,1.8,7.0,8.0,1,2019-07-05,2020JP3052RLT,1
3052,Kranj (SLO),Men,109.0,0,2020,109,100.0,1.8,7.0,8.0,1,2019-07-05,2020JP3052RL,0
3047,Lillehammer (NOR),Men,140.0,0,2020,138,123.0,1.8,7.56,9.9,1,2019-09-15,2020JP3047RL,0
3046,Lillehammer (NOR),Men,140.0,0,2020,138,123.0,1.8,7.56,9.9,1,2019-09-14,2020JP3046RTRIA,1
3046,Lillehammer (NOR),Men,140.0,0,2020,138,123.0,1.8,7.56,9.9,1,2019-09-14,2020JP3046RLT,1
3046,Lillehammer (NOR),Men,140.0,0,2020,138,123.0,1.8,7.56,9.9,1,2019-09-14,2020JP3046RL,0
3044,Lillehammer (NOR),Women,98.0,0,2020,100,90.0,2.0,7.0,8.0,1,2019-09-14,2020JP3044RTRIA,1
3044,Lillehammer (NOR),Women,98.0,0,2020,100,90.0,2.0,7.0,8.0,1,2019-09-14,2020JP3044RLT,1
3044,Lillehammer (NOR),Women,98.0,0,2020,100,90.0,2.0,7.0,8.0,1,2019-09-14,2020JP3044RL,0
3039,Klingenthal (GER),Men,140.0,0,2020,140,125.0,1.8,7.67,10.8,1,2019-09-29,2020JP3039RTRIA,1
3039,Klingenthal (GER),Men,140.0,0,2020,140,125.0,1.8,7.67,10.8,1,2019-09-29,2020JP3039RL,0
3038,Klingenthal (GER),Men,140.0,0,2020,140,125.0,1.8,7.67,10.8,1,2019-09-28,2020JP3038RLT,1
3038,Klingenthal (GER),Men,140.0,0,2020,140,125.0,1.8,7.67,10.8,1,2019-09-28,2020JP3038RL,0
3272,Villach (AUT),Men,98.0,0,2020,98,90.0,2.0,7.0,8.0,3,2020-02-16,2020JP3272RTRIA,1
3272,Villach (AUT),Men,98.0,0,2020,98,90.0,2.0,7.0,8.0,3,2020-02-16,2020JP3272RL,0
3271,Villach (AUT),Women,98.0,0,2020,98,90.0,2.0,7.0,8.0,3,2020-02-16,2020JP3271RTRIA,1
3271,Villach (AUT),Women,98.0,0,2020,98,90.0,2.0,7.0,8.0,3,2020-02-16,2020JP3271RL,0
3270,Villach (AUT),Men,98.0,0,2020,98,90.0,2.0,7.0,8.0,3,2020-02-15,2020JP3270RLT,1
3270,Villach (AUT),Men,98.0,0,2020,98,90.0,2.0,7.0,8.0,3,2020-02-15,2020JP3270RL,0
3269,Villach (AUT),Women,98.0,0,2020,98,90.0,2.0,7.0,8.0,3,2020-02-15,2020JP3269RLT,1
3269,Villach (AUT),Women,98.0,0,2020,98,90.0,2.0,7.0,8.0,3,2020-02-15,2020JP3269RL,0
3256,Rastbuechl (GER),Men,78.0,0,2020,78,74.0,2.2,5.14,4.62,3,2020-01-26,2020JP3256RTRIA,1
3256,Rastbuechl (GER),Men,78.0,0,2020,78,74.0,2.2,5.14,4.62,3,2020-01-26,2020JP3256RL,0
3255,Rastbuechl (GER),Women,78.0,0,2020,78,74.0,2.2,5.14,4.62,3,2020-01-26,2020JP3255RTRIA,1
3255,Rastbuechl (GER),Women,78.0,0,2020,78,74.0,2.2,5.14,4.62,3,2020-01-26,2020JP3255RL,0
3254,Rastbuechl (GER),Men,78.0,0,2020,78,74.0,2.2,5.14,4.62,3,2020-01-25,2020JP3254RTRIA,1
3254,Rastbuechl (GER),Men,78.0,0,2020,78,74.0,2.2,5.14,4.62,3,2020-01-25,2020JP3254RLT,1
3254,Rastbuechl (GER),Men,78.0,0,2020,78,74.0,2.2,5.14,4.62,3,2020-01-25,2020JP3254RL,0
3253,Rastbuechl (GER),Women,78.0,0,2020,78,74.0,2.2,5.14,4.62,3,2020-01-25,2020JP3253RTRIA,1
3253,Rastbuechl (GER),Women,78.0,0,2020,78,74.0,2.2,5.14,4.62,3,2020-01-25,2020JP3253RLT,1
3253,Rastbuechl (GER),Women,78.0,0,2020,78,74.0,2.2,5.14,4.62,3,2020-01-25,2020JP3253RL,0
3226,Zakopane (POL),Men,140.0,0,2020,140,125.0,1.8,7.56,10.8,3,2020-01-19,2020JP3226RTRIA,1
3226,Zakopane (POL),Men,140.0,0,2020,140,125.0,1.8,7.56,10.8,3,2020-01-19,2020JP3226RL,0
3225,Zakopane (POL),Men,140.0,0,2020,140,125.0,1.8,7.56,10.8,3,2020-01-18,2020JP3225RLT,1
3225,Zakopane (POL),Men,140.0,0,2020,140,125.0,1.8,7.56,10.8,3,2020-01-18,2020JP3225RL,0
3212,Rasnov (ROU),Men,97.0,0,2020,97,90.0,2.0,7.0,8.0,0,2020-02-22,2020JP3212RLQ,0
3212,Rasnov (ROU),Men,97.0,0,2020,97,90.0,2.0,7.0,8.0,0,2020-02-22,2020JP3212RL,0
3211,Rasnov (ROU),Men,97.0,0,2020,97,90.0,2.0,7.0,8.0,0,2020-02-21,2020JP3211RTRIA,1
3211,Rasnov (ROU),Men,97.0,0,2020,97,90.0,2.0,7.0,8.0,0,2020-02-21,2020JP3211RL,0
3210,Rasnov (ROU),Men,97.0,0,2020,97,90.0,2.0,7.0,8.0,0,2020-02-20,2020JP3210RLT,1
3210,Rasnov (ROU),Men,97.0,0,2020,97,90.0,2.0,7.0,8.0,0,2020-02-20,2020JP3210RLQ,0
3157,Trondheim (NOR),Men,138.0,0,2020,138,124.0,1.8,7.45,10.8,0,2020-03-11,2020JP3157RLT,1
3157,Trondheim (NOR),Men,138.0,0,2020,138,124.0,1.8,7.45,10.8,0,2020-03-11,2020JP3157RLQ,0
3156,Lillehammer (NOR),Men,140.0,0,2020,140,123.0,1.8,7.56,9.9,0,2020-03-10,2020JP3156RLT,1
3156,Lillehammer (NOR),Men,140.0,0,2020,140,123.0,1.8,7.56,9.9,0,2020-03-10,2020JP3156RLQ,0
3156,Lillehammer (NOR),Men,140.0,0,2020,140,123.0,1.8,7.56,9.9,0,2020-03-10,2020JP3156RL,0
3155,Lillehammer (NOR),Men,140.0,0,2020,140,123.0,1.8,7.56,9.9,0,2020-03-09,2020JP3155RL,0
3152,Oslo (NOR),Men,134.0,1,2020,134,120.0,1.8,7.13,9.9,0,2020-03-07,2020JP3152RTRIA,1
3152,Oslo (NOR),Men,134.0,1,2020,134,120.0,1.8,7.13,9.9,0,2020-03-07,2020JP3152RL,0
3151,Oslo (NOR),Men,134.0,0,2020,134,120.0,1.8,7.13,9.9,0,2020-03-06,2020JP3151RLT,1
3151,Oslo (NOR),Men,134.0,0,2020,134,120.0,1.8,7.13,9.9,0,2020-03-06,2020JP3151RLQ,0
3150,Lahti (FIN),Men,130.0,0,2020,130,116.0,1.8,7.56,9.9,0,2020-03-01,2020JP3150RL,0
3149,Lahti (FIN),Men,130.0,1,2020,130,116.0,1.8,7.56,9.9,0,2020-02-29,2020JP3149RTRIA,1
3149,Lahti (FIN),Men,130.0,1,2020,130,116.0,1.8,7.56,9.9,0,2020-02-29,2020JP3149RL,0
3148,Lahti (FIN),Men,130.0,0,2020,130,116.0,1.8,7.56,9.9,0,2020-02-28,2020JP3148RLT,1
3148,Lahti (FIN),Men,130.0,0,2020,130,116.0,1.8,7.56,9.9,0,2020-02-28,2020JP3148RLQ,0
3148,Lahti (FIN),Men,130.0,0,2020,130,116.0,1.8,7.56,9.9,0,2020-02-28,2020JP3148RL,0
3147,Tauplitz/ Bad Mitterndorf (AUT),Men,235.0,0,2020,235,200.0,1.2,8.46,14.4,0,2020-02-16,2020JP3147RLQ,0
3147,Tauplitz/ Bad Mitterndorf (AUT),Men,235.0,0,2020,235,200.0,1.2,8.46,14.4,0,2020-02-16,2020JP3147RL,0
3146,Tauplitz/ Bad Mitterndorf (AUT),Men,235.0,0,2020,235,200.0,1.2,8.46,14.4,0,2020-02-15,2020JP3146RLT,1
3146,Tauplitz/ Bad Mitterndorf (AUT),Men,235.0,0,2020,235,200.0,1.2,8.46,14.4,0,2020-02-15,2020JP3146RL,0
3143,Willingen (GER),Men,145.0,0,2020,145,130.0,1.8,7.99,11.7,0,2020-02-08,2020JP3143RLT,1
3143,Willingen (GER),Men,145.0,0,2020,145,130.0,1.8,7.99,11.7,0,2020-02-08,2020JP3143RLQ,0
3143,Willingen (GER),Men,145.0,0,2020,145,130.0,1.8,7.99,11.7,0,2020-02-08,2020JP3143RL,0
3141,Sapporo (JPN),Men,137.0,0,2020,137,123.0,1.8,7.4,10.8,0,2020-02-02,2020JP3141RLQ,0
3141,Sapporo (JPN),Men,137.0,0,2020,137,123.0,1.8,7.4,10.8,0,2020-02-02,2020JP3141RL,0
3140,Sapporo (JPN),Men,137.0,0,2020,137,123.0,1.8,7.4,10.8,0,2020-02-01,2020JP3140RTRIA,1
3140,Sapporo (JPN),Men,137.0,0,2020,137,123.0,1.8,7.4,10.8,0,2020-02-01,2020JP3140RL,0
3139,Sapporo (JPN),Men,137.0,0,2020,137,123.0,1.8,7.4,10.8,0,2020-01-31,2020JP3139RLT,1
3139,Sapporo (JPN),Men,137.0,0,2020,137,123.0,1.8,7.4,10.8,0,2020-01-31,2020JP3139RLQ,0
3138,Zakopane (POL),Men,140.0,0,2020,140,125.0,1.8,7.56,10.8,0,2020-01-26,2020JP3138RTRIA,1
3138,Zakopane (POL),Men,140.0,0,2020,140,125.0,1.8,7.56,10.8,0,2020-01-26,2020JP3138RL,0
3137,Zakopane (POL),Men,140.0,1,2020,140,125.0,1.8,7.56,10.8,0,2020-01-25,2020JP3137RTRIA,1
3137,Zakopane (POL),Men,140.0,1,2020,140,125.0,1.8,7.56,10.8,0,2020-01-25,2020JP3137RL,0
3136,Zakopane (POL),Men,140.0,0,2020,140,125.0,1.8,7.56,10.8,0,2020-01-24,2020JP3136RLT,1
3136,Zakopane (POL),Men,140.0,0,2020,140,125.0,1.8,7.56,10.8,0,2020-01-24,2020JP3136RLQ,0
3135,Titisee-Neustadt (GER),Men,142.0,0,2020,142,125.0,1.8,7.67,10.8,0,2020-01-19,2020JP3135RTRIA,1
3135,Titisee-Neustadt (GER),Men,142.0,0,2020,142,125.0,1.8,7.67,10.8,0,2020-01-19,2020JP3135RL,0
3134,Titisee-Neustadt (GER),Men,142.0,0,2020,142,125.0,1.8,7.67,10.8,0,2020-01-18,2020JP3134RTRIA,1
3134,Titisee-Neustadt (GER),Men,142.0,0,2020,142,125.0,1.8,7.67,10.8,0,2020-01-18,2020JP3134RL,0
3133,Titisee-Neustadt (GER),Men,142.0,0,2020,142,125.0,1.8,7.67,10.8,0,2020-01-17,2020JP3133RLT,1
3133,Titisee-Neustadt (GER),Men,142.0,0,2020,142,125.0,1.8,7.67,10.8,0,2020-01-17,2020JP3133RLQ,0
3132,Val di Fiemme (ITA),Men,104.0,0,2020,104,95.0,2.0,5.0,8.0,0,2020-01-12,2020JP3132RLQ,0
3132,Val di Fiemme (ITA),Men,104.0,0,2020,104,95.0,2.0,5.0,8.0,0,2020-01-12,2020JP3132RL,0
3131,Val di Fiemme (ITA),Men,104.0,0,2020,104,95.0,2.0,5.0,8.0,0,2020-01-11,2020JP3131RTRIA,1
3131,Val di Fiemme (ITA),Men,104.0,0,2020,104,95.0,2.0,5.0,8.0,0,2020-01-11,2020JP3131RL,0
3130,Val di Fiemme (ITA),Men,104.0,0,2020,104,95.0,2.0,5.0,8.0,0,2020-01-10,2020JP3130RLT,1
3130,Val di Fiemme (ITA),Men,104.0,0,2020,104,95.0,2.0,5.0,8.0,0,2020-01-10,2020JP3130RLQ,0
3128,Bischofshofen (AUT),Men,142.0,0,2020,142,125.0,1.8,4.86,10.8,0,2020-01-06,2020JP3128RTRIA,1
3128,Bischofshofen (AUT),Men,142.0,0,2020,142,125.0,1.8,4.86,10.8,0,2020-01-06,2020JP3128RL,0
3127,Bischofshofen (AUT),Men,142.0,0,2020,142,125.0,1.8,4.86,10.8,0,2020-01-05,2020JP3127RLT,1
3127,Bischofshofen (AUT),Men,142.0,0,2020,142,125.0,1.8,4.86,10.8,0,2020-01-05,2020JP3127RLQ,0
3126,Innsbruck (AUT),Men,130.0,0,2020,130,120.0,1.8,7.02,9.9,0,2020-01-04,2020JP3126RTRIA,1
3126,Innsbruck (AUT),Men,130.0,0,2020,130,120.0,1.8,7.02,9.9,0,2020-01-04,2020JP3126RL,0
3125,Innsbruck (AUT),Men,130.0,0,2020,130,120.0,1.8,7.02,9.9,0,2020-01-03,2020JP3125RLT,1
3125,Innsbruck (AUT),Men,130.0,0,2020,130,120.0,1.8,7.02,9.9,0,2020-01-03,2020JP3125RLQ,0
3124,Garmisch-Partenkirchen (GER),Men,142.0,0,2020,142,125.0,1.8,7.67,10.44,0,2020-01-01,2020JP3124RTRIA,1
3124,Garmisch-Partenkirchen (GER),Men,142.0,0,2020,142,125.0,1.8,7.67,10.44,0,2020-01-01,2020JP3124RL,0
3123,Garmisch-Partenkirchen (GER),Men,142.0,0,2020,142,125.0,1.8,7.67,10.44,0,2019-12-31,2020JP3123RLT,1
3123,Garmisch-Partenkirchen (GER),Men,142.0,0,2020,142,125.0,1.8,7.67,10.44,0,2019-12-31,2020JP3123RLQ,0
3122,Oberstdorf (GER),Men,137.0,0,2020,137,120.0,1.8,7.56,10.8,0,2019-12-29,2020JP3122RTRIA,1
3122,Oberstdorf (GER),Men,137.0,0,2020,137,120.0,1.8,7.56,10.8,0,2019-12-29,2020JP3122RL,0
3121,Oberstdorf (GER),Men,137.0,0,2020,137,120.0,1.8,7.56,10.8,0,2019-12-28,2020JP3121RLT,1
3121,Oberstdorf (GER),Men,137.0,0,2020,137,120.0,1.8,7.56,10.8,0,2019-12-28,2020JP3121RLQ,0
3120,Engelberg (SUI),Men,140.0,0,2020,140,125.0,1.8,7.56,10.44,0,2019-12-22,2020JP3120RL,0
3119,Engelberg (SUI),Men,140.0,0,2020,140,125.0,1.8,7.56,10.44,0,2019-12-21,2020JP3119RL,0
3118,Engelberg (SUI),Men,140.0,0,2020,140,125.0,1.8,7.56,10.44,0,2019-12-21,2020JP3118RLT,1
3118,Engelberg (SUI),Men,140.0,0,2020,140,125.0,1.8,7.56,10.44,0,2019-12-21,2020JP3118RLQ,0
3117,Klingenthal (GER),Men,140.0,0,2020,140,125.0,1.8,7.67,10.8,0,2019-12-15,2020JP3117RTRIA,1
3117,Klingenthal (GER),Men,140.0,0,2020,140,125.0,1.8,7.67,10.8,0,2019-12-15,2020JP3117RL,0
3116,Klingenthal (GER),Men,140.0,1,2020,140,125.0,1.8,7.67,10.8,0,2019-12-14,2020JP3116RL,0
3115,Klingenthal (GER),Men,140.0,0,2020,140,125.0,1.8,7.67,10.8,0,2019-12-13,2020JP3115RLT,1
3115,Klingenthal (GER),Men,140.0,0,2020,140,125.0,1.8,7.67,10.8,0,2019-12-13,2020JP3115RLQ,0
3114,Nizhny Tagil (RUS),Men,134.0,0,2020,134,120.0,1.8,7.24,9.9,0,2019-12-08,2020JP3114RLQ,0
3114,Nizhny Tagil (RUS),Men,134.0,0,2020,134,120.0,1.8,7.24,9.9,0,2019-12-08,2020JP3114RL,0
3113,Nizhny Tagil (RUS),Men,134.0,0,2020,134,120.0,1.8,7.24,9.9,0,2019-12-07,2020JP3113RTRIA,1
3113,Nizhny Tagil (RUS),Men,134.0,0,2020,134,120.0,1.8,7.24,9.9,0,2019-12-07,2020JP3113RL,0
3112,Nizhny Tagil (RUS),Men,134.0,0,2020,134,120.0,1.8,7.24,9.9,0,2019-12-06,2020JP3112RLT,1
3112,Nizhny Tagil (RUS),Men,134.0,0,2020,134,120.0,1.8,7.24,9.9,0,2019-12-06,2020JP3112RLQ,0
3110,Ruka (FIN),Men,142.0,0,2020,142,120.0,1.8,9.54,11.7,0,2019-11-30,2020JP3110RTRIA,1
3110,Ruka (FIN),Men,142.0,0,2020,142,120.0,1.8,9.54,11.7,0,2019-11-30,2020JP3110RL,0
3109,Ruka (FIN),Men,142.0,0,2020,142,120.0,1.8,9.54,11.7,0,2019-11-29,2020JP3109RLT,1
3109,Ruka (FIN),Men,142.0,0,2020,142,120.0,1.8,9.54,11.7,0,2019-11-29,2020JP3109RLQ,0
3108,Wisla (POL),Men,134.0,0,2020,134,120.0,1.8,7.24,10.8,0,2019-11-24,2020JP3108RTRIA,1
3108,Wisla (POL),Men,134.0,0,2020,134,120.0,1.8,7.24,10.8,0,2019-11-24,2020JP3108RL,0
3107,Wisla (POL),Men,134.0,1,2020,134,120.0,1.8,7.24,10.8,0,2019-11-23,2020JP3107RTRIA,1
3107,Wisla (POL),Men,134.0,1,2020,134,120.0,1.8,7.24,10.8,0,2019-11-23,2020JP3107RL,0
3106,Wisla (POL),Men,134.0,0,2020,134,120.0,1.8,7.24,10.8,0,2019-11-22,2020JP3106RLT,1
3106,Wisla (POL),Men,134.0,0,2020,134,120.0,1.8,7.24,10.8,0,2019-11-22,2020JP3106RLQ,0
3096,Trondheim (NOR),Women,138.0,0,2020,138,124.0,1.8,7.45,10.8,0,2020-03-11,2020JP3096RLT,1
3096,Trondheim (NOR),Women,138.0,0,2020,138,124.0,1.8,7.45,10.8,0,2020-03-11,2020JP3096RLQ,0
3095,Lillehammer (NOR),Women,140.0,0,2020,140,123.0,1.8,7.56,9.9,0,2020-03-10,2020JP3095RLQ,0
3095,Lillehammer (NOR),Women,140.0,0,2020,140,123.0,1.8,7.56,9.9,0,2020-03-10,2020JP3095RL,0
3094,Lillehammer (NOR),Women,140.0,0,2020,140,123.0,1.8,7.56,9.9,0,2020-03-09,2020JP3094RLT,1
3094,Lillehammer (NOR),Women,140.0,0,2020,140,123.0,1.8,7.56,9.9,0,2020-03-09,2020JP3094RL,0
3092,Oslo (NOR),Women,134.0,0,2020,134,120.0,1.8,7.13,9.9,0,2020-03-07,2020JP3092RLT,1
3092,Oslo (NOR),Women,134.0,0,2020,134,120.0,1.8,7.13,9.9,0,2020-03-07,2020JP3092RLQ,0
3091,Ljubno (SLO),Women,94.0,0,2020,94,85.0,2.0,7.0,8.0,0,2020-02-23,2020JP3091RLQ,0
3091,Ljubno (SLO),Women,94.0,0,2020,94,85.0,2.0,7.0,8.0,0,2020-02-23,2020JP3091RL,0
3090,Ljubno (SLO),Women,94.0,1,2020,94,85.0,2.0,7.0,8.0,0,2020-02-22,2020JP3090RLT,1
3090,Ljubno (SLO),Women,94.0,1,2020,94,85.0,2.0,7.0,8.0,0,2020-02-22,2020JP3090RL,0
