,index,codex,place,gender,hill_size_x,team,season,hill_size_y,k-point,meter value,gate factor,wind factor,type,date,id,training
1065,5,3951,Erzurum - Kiremitliktepe (TUR),Men,140.0,0,2017,140,125.0,1.8,7.56,9.36,1,2017-02-04,2017JP3951RL,0
1066,881,3868,Hinzenbach (AUT),Women,94.0,0,2017,94,85.0,2.0,4.8,5.8,0,2017-02-04,2017JP3868RL,
1067,880,3840,Oberstdorf (GER),Men,225.0,0,2017,225,200.0,1.2,8.1,14.4,0,2017-02-04,2017JP3840RL,
1068,2,3952,Erzurum - Kiremitliktepe (TUR),Men,109.0,0,2017,109,95.0,2.0,6.54,7.3,1,2017-02-05,2017JP3952RL,0
1069,885,3869,Hinzenbach (AUT),Women,94.0,0,2017,94,85.0,2.0,4.8,5.8,0,2017-02-05,2017JP3869RL,
1070,883,3841,Oberstdorf (GER),Men,225.0,0,2017,225,200.0,1.2,8.1,14.4,0,2017-02-05,2017JP3841RLQ,
1071,884,3841,Oberstdorf (GER),Men,225.0,0,2017,225,200.0,1.2,8.1,14.4,0,2017-02-05,2017JP3841RL,
1072,887,3905,Sapporo (JPN),Men,134.0,0,2017,137,123.0,1.8,7.4,10.8,0,2017-02-10,2017JP3905RLQ,
1073,888,3964,Ljubno (SLO),Women,95.0,0,2017,95,85.0,2.0,7.0,8.0,0,2017-02-11,2017JP3964RLQ,
1074,890,3940,Ljubno (SLO),Women,95.0,0,2017,95,85.0,2.0,7.0,8.0,0,2017-02-11,2017JP3940RL,
1075,889,3906,Sapporo (JPN),Men,134.0,0,2017,137,123.0,1.8,7.4,10.8,0,2017-02-11,2017JP3906RL,
1076,49,3892,Brotterode (GER),Men,117.0,0,2017,117,105.0,1.8,6.32,7.29,1,2017-02-11,2017JP3892RL,0
1077,893,3941,Ljubno (SLO),Women,95.0,0,2017,95,85.0,2.0,7.0,8.0,0,2017-02-12,2017JP3941RLQ,
1078,895,3941,Ljubno (SLO),Women,95.0,0,2017,95,85.0,2.0,7.0,8.0,0,2017-02-12,2017JP3941RL,
1079,892,3907,Sapporo (JPN),Men,134.0,0,2017,137,123.0,1.8,7.4,10.8,0,2017-02-12,2017JP3907RLQ,
1080,894,3907,Sapporo (JPN),Men,134.0,0,2017,137,123.0,1.8,7.4,10.8,0,2017-02-12,2017JP3907RL,
1081,46,3893,Brotterode (GER),Men,117.0,0,2017,117,105.0,1.8,6.32,7.29,1,2017-02-12,2017JP3893RL,0
1082,897,3920,PyeongChang (KOR),Men,140.0,0,2017,140,125.0,1.8,7.56,9.36,0,2017-02-14,2017JP3920RLQ,
1083,899,3922,PyeongChang (KOR),Women,109.0,0,2017,109,98.0,2.0,7.0,8.0,0,2017-02-15,2017JP3922RL,
1084,898,3921,PyeongChang (KOR),Men,140.0,0,2017,140,125.0,1.8,7.56,10.8,0,2017-02-15,2017JP3921RL,
1085,902,3924,PyeongChang (KOR),Women,109.0,0,2017,109,98.0,2.0,7.0,8.0,0,2017-02-16,2017JP3924RL,
1086,900,3923,PyeongChang (KOR),Men,109.0,0,2017,109,98.0,2.0,7.0,8.0,0,2017-02-16,2017JP3923RLQ,
1087,901,3923,PyeongChang (KOR),Men,109.0,0,2017,109,98.0,2.0,7.0,8.0,0,2017-02-16,2017JP3923RL,
1088,103,3762,Planica (SLO),Men,139.0,0,2017,139,125.0,1.8,7.51,9.9,1,2017-02-18,2017JP3762RL,0
1089,100,3763,Planica (SLO),Men,139.0,0,2017,139,125.0,1.8,7.51,9.9,1,2017-02-19,2017JP3763RL,0
1090,35,3795,Lahti (FIN),Women,100.0,0,2017,100,90.0,2.0,7.0,8.0,4,2017-02-23,2017JP3795RLQ,0
1091,30,3797,Lahti (FIN),Women,100.0,0,2017,100,90.0,2.0,7.0,8.0,4,2017-02-24,2017JP3797RL,0
1092,32,3796,Lahti (FIN),Men,100.0,0,2017,100,90.0,2.0,7.0,8.0,4,2017-02-24,2017JP3796RLQ,0
1093,28,3798,Lahti (FIN),Men,100.0,0,2017,100,90.0,2.0,7.0,8.0,4,2017-02-25,2017JP3798RL,0
1094,68,3861,"Iron Mountain, MI (USA)",Men,133.0,0,2017,133,120.0,1.8,7.18,8.73,1,2017-02-26,2017JP3861RL,0
1095,70,3860,"Iron Mountain, MI (USA)",Men,133.0,0,2017,133,120.0,1.8,7.18,8.73,1,2017-02-26,2017JP3860RL,0
1096,26,3799,Lahti (FIN),Mix,100.0,1,2017,100,90.0,2.0,7.0,8.0,4,2017-02-26,2017JP3799RL,0
1097,24,3800,Lahti (FIN),Men,130.0,0,2017,130,116.0,1.8,7.56,8.46,4,2017-03-01,2017JP3800RLQ,0
1098,22,3801,Lahti (FIN),Men,130.0,0,2017,130,116.0,1.8,7.56,8.46,4,2017-03-02,2017JP3801RL,0
1099,20,3932,Rena (NOR),Men,139.0,0,2017,139,124.0,1.8,7.51,9.27,1,2017-03-04,2017JP3932RL,0
1100,20,3802,Lahti (FIN),Men,130.0,1,2017,130,116.0,1.8,7.56,8.46,4,2017-03-04,2017JP3802RL,0
1101,17,3933,Rena (NOR),Men,139.0,0,2017,139,124.0,1.8,7.51,9.27,1,2017-03-05,2017JP3933RL,0
1102,909,3810,Oslo (NOR),Men,134.0,0,2017,134,120.0,1.8,7.24,9.9,0,2017-03-10,2017JP3810RLQ,
1103,15,3936,Zakopane (POL),Men,134.0,0,2017,134,120.0,1.8,7.24,10.8,1,2017-03-11,2017JP3936RL,0
1104,910,3812,Oslo (NOR),Men,134.0,1,2017,134,120.0,1.8,7.24,9.9,0,2017-03-11,2017JP3812RL,
1105,12,3937,Zakopane (POL),Men,134.0,0,2017,134,120.0,1.8,7.24,10.8,1,2017-03-12,2017JP3937RL,0
1106,913,3813,Oslo (NOR),Men,134.0,0,2017,134,120.0,1.8,7.24,9.9,0,2017-03-12,2017JP3813RL,
1107,912,3811,Oslo (NOR),Women,134.0,0,2017,134,120.0,1.8,7.24,9.9,0,2017-03-12,2017JP3811RL,
1108,915,3814,Lillehammer (NOR),Men,138.0,0,2017,138,123.0,1.8,7.45,9.9,0,2017-03-13,2017JP3814RLQ,
1109,916,3816,Trondheim (NOR),Men,138.0,0,2017,140,124.0,1.8,7.56,10.8,0,2017-03-15,2017JP3816RLQ,
1110,917,3817,Trondheim (NOR),Men,138.0,0,2017,140,124.0,1.8,7.56,10.8,0,2017-03-16,2017JP3817RL,
1111,918,3818,Vikersund (NOR),Men,225.0,0,2017,225,200.0,1.2,8.1,14.4,0,2017-03-17,2017JP3818RLQ,
1112,74,3849,Chaikovsky (RUS),Men,106.0,0,2017,106,95.0,2.0,7.0,8.0,1,2017-03-18,2017JP3849RL,0
1113,919,3819,Vikersund (NOR),Men,225.0,1,2017,225,200.0,1.2,8.1,14.4,0,2017-03-18,2017JP3819RL,
1114,72,3850,Chaikovsky (RUS),Men,106.0,0,2017,106,95.0,2.0,7.0,8.0,1,2017-03-19,2017JP3850RL,0
1115,921,3820,Vikersund (NOR),Men,225.0,0,2017,225,200.0,1.2,8.1,14.4,0,2017-03-19,2017JP3820RL,
1116,923,3942,Planica (SLO),Men,225.0,0,2017,225,200.0,1.2,8.1,14.4,0,2017-03-23,2017JP3942RLQ,
1117,924,3943,Planica (SLO),Men,225.0,0,2017,225,200.0,1.2,8.1,14.4,0,2017-03-24,2017JP3943RL,
1118,925,3944,Planica (SLO),Men,225.0,1,2017,225,200.0,1.2,8.1,14.4,0,2017-03-25,2017JP3944RL,
1119,926,3945,Planica (SLO),Men,225.0,0,2017,225,200.0,1.2,8.1,14.4,0,2017-03-26,2017JP3945RL,
1120,150,3129,Villach (AUT),Men,98.0,0,2018,98,90.0,2.0,,,3,2017-07-01,2018JP3129RL,0
1121,153,3128,Villach (AUT),Women,98.0,0,2018,98,90.0,2.0,,,3,2017-07-01,2018JP3128RL,0
1122,145,3131,Villach (AUT),Men,98.0,0,2018,98,90.0,2.0,,,3,2017-07-02,2018JP3131RL,0
1123,147,3130,Villach (AUT),Women,98.0,0,2018,98,90.0,2.0,,,3,2017-07-02,2018JP3130RL,0
1124,99,3154,Kranj (SLO),Men,109.0,0,2018,109,100.0,1.8,5.89,6.57,1,2017-07-07,2018JP3154RL,0
1125,96,3155,Kranj (SLO),Men,109.0,0,2018,109,100.0,1.8,5.89,6.57,1,2017-07-08,2018JP3155RL,0
1126,929,3016,Wisla (POL),Men,134.0,0,2018,134,120.0,1.8,7.24,9.9,2,2017-07-13,2018JP3016RLQ,
1127,930,3001,Wisla (POL),Men,134.0,1,2018,134,120.0,1.8,7.24,9.9,2,2017-07-14,2018JP3001RL,
1128,931,3002,Wisla (POL),Men,134.0,0,2018,134,120.0,1.8,7.24,9.9,2,2017-07-15,2018JP3002RL,
1129,932,3017,Hinterzarten (GER),Men,108.0,0,2018,108,95.0,2.0,6.48,8.4,2,2017-07-28,2018JP3017RLQ,
1130,933,3003,Hinterzarten (GER),Men,108.0,0,2018,108,95.0,2.0,6.48,8.4,2,2017-07-29,2018JP3003RL,
1131,934,3019,Courchevel (FRA),Women,96.0,0,2018,96,90.0,2.0,7.0,8.0,2,2017-08-11,2018JP3019RLQ,
1132,935,3005,Courchevel (FRA),Women,96.0,0,2018,96,90.0,2.0,7.0,8.0,2,2017-08-11,2018JP3005RL,
1133,140,3157,Kuopio (FIN),Men,127.0,0,2018,127,120.0,1.8,,,3,2017-08-12,2018JP3157RL,0
1134,143,3156,Kuopio (FIN),Men,127.0,0,2018,127,120.0,1.8,,,3,2017-08-12,2018JP3156RL,0
1135,936,3018,Courchevel (FRA),Men,135.0,0,2018,135,125.0,1.8,8.82,12.6,2,2017-08-12,2018JP3018RLQ,
1136,937,3004,Courchevel (FRA),Men,135.0,0,2018,135,125.0,1.8,8.82,12.6,2,2017-08-12,2018JP3004RL,
1137,108,3110,Oberwiesenthal (GER),Women,106.0,0,2018,106,95.0,2.0,6.36,7.0,1,2017-08-18,2018JP3110RL,0
1138,118,3100,Szczyrk (POL),Men,106.0,0,2018,106,95.0,2.0,6.36,7.0,1,2017-08-18,2018JP3100RL,0
1139,938,3024,Frenstat (CZE),Women,106.0,0,2018,106,95.0,2.0,7.0,8.0,2,2017-08-18,2018JP3024RLQ,
1140,939,3006,Frenstat (CZE),Women,106.0,0,2018,106,95.0,2.0,7.0,8.0,2,2017-08-18,2018JP3006RL,
1141,106,3111,Oberwiesenthal (GER),Women,106.0,0,2018,106,95.0,2.0,6.36,7.0,1,2017-08-19,2018JP3111RL,0
1142,115,3101,Wisla (POL),Men,134.0,0,2018,134,120.0,1.8,7.24,9.9,1,2017-08-19,2018JP3101RL,0
1143,942,3007,Frenstat (CZE),Women,106.0,0,2018,106,95.0,2.0,7.0,8.0,2,2017-08-19,2018JP3007RLQ,
1144,943,3007,Frenstat (CZE),Women,106.0,0,2018,106,95.0,2.0,7.0,8.0,2,2017-08-19,2018JP3007RL,
1145,89,3170,Frenstat (CZE),Men,106.0,0,2018,106,95.0,2.0,7.0,8.0,1,2017-08-20,2018JP3170RL,0
1146,947,3020,Hakuba (JPN),Men,131.0,0,2018,131,120.0,1.8,8.82,10.8,2,2017-08-25,2018JP3020RLQ,
1147,948,3008,Hakuba (JPN),Men,131.0,0,2018,131,120.0,1.8,8.82,10.8,2,2017-08-26,2018JP3008RL,
1148,949,3009,Hakuba (JPN),Men,131.0,0,2018,131,120.0,1.8,8.82,10.8,2,2017-08-27,2018JP3009RL,
1149,951,3012,Chaikovsky (RUS),Women,102.0,0,2018,102,95.0,2.0,7.0,8.0,2,2017-09-08,2018JP3012RLQ,
1150,950,3010,Chaikovsky (RUS),Men,140.0,0,2018,140,125.0,1.8,7.56,9.36,2,2017-09-08,2018JP3010RLQ,
1151,94,3168,Stams (AUT),Men,115.0,0,2018,115,105.0,1.8,6.21,7.11,1,2017-09-09,2018JP3168RL,0
1152,953,3022,Chaikovsky (RUS),Women,102.0,0,2018,102,95.0,2.0,7.0,8.0,2,2017-09-09,2018JP3022RL,
1153,952,3021,Chaikovsky (RUS),Men,140.0,0,2018,140,125.0,1.8,7.56,9.36,2,2017-09-09,2018JP3021RL,
1154,91,3169,Stams (AUT),Men,115.0,0,2018,115,105.0,1.8,6.21,7.11,1,2017-09-10,2018JP3169RL,0
1155,955,3013,Chaikovsky (RUS),Women,102.0,0,2018,102,95.0,2.0,7.0,8.0,2,2017-09-10,2018JP3013RLQ,
1156,957,3013,Chaikovsky (RUS),Women,102.0,0,2018,102,95.0,2.0,7.0,8.0,2,2017-09-10,2018JP3013RL,
1157,956,3011,Chaikovsky (RUS),Men,140.0,0,2018,102,95.0,2.0,7.0,8.0,2,2017-09-10,2018JP3011RL,
1158,125,3071,Trondheim (NOR),Women,105.0,0,2018,100,90.0,2.0,6.3,6.9,1,2017-09-15,2018JP3071RL,0
1159,169,3115,Kandersteg (SUI),Women,106.0,0,2018,106,95.0,2.0,,,3,2017-09-16,2018JP3115RL,0
1160,172,3114,Kandersteg (SUI),Men,106.0,0,2018,106,95.0,2.0,,,3,2017-09-16,2018JP3114RL,0
1161,120,3073,Trondheim (NOR),Women,105.0,0,2018,100,90.0,2.0,6.3,6.9,1,2017-09-16,2018JP3073RL,0
1162,128,3070,Trondheim (NOR),Men,140.0,0,2018,138,124.0,1.8,7.56,9.36,1,2017-09-16,2018JP3070RL,0
1163,164,3117,Kandersteg (SUI),Women,106.0,0,2018,106,95.0,2.0,,,3,2017-09-17,2018JP3117RL,0
1164,166,3116,Kandersteg (SUI),Men,106.0,0,2018,106,95.0,2.0,,,3,2017-09-17,2018JP3116RL,0
1165,122,3072,Trondheim (NOR),Men,140.0,0,2018,138,124.0,1.8,7.56,9.36,1,2017-09-17,2018JP3072RL,0
1166,160,3123,Rasnov (ROU),Women,100.0,0,2018,100,90.0,2.0,7.0,8.0,3,2017-09-21,2018JP3123RL,0
1167,162,3122,Rasnov (ROU),Men,100.0,0,2018,100,90.0,2.0,7.0,8.0,3,2017-09-21,2018JP3122RL,0
1168,155,3125,Rasnov (ROU),Women,100.0,0,2018,100,90.0,2.0,7.0,8.0,3,2017-09-22,2018JP3125RL,0
1169,157,3124,Rasnov (ROU),Men,100.0,0,2018,100,90.0,2.0,7.0,8.0,3,2017-09-22,2018JP3124RL,0
1170,104,3118,Rasnov (ROU),Men,100.0,0,2018,100,90.0,2.0,7.0,8.0,1,2017-09-23,2018JP3118RL,0
1171,101,3120,Rasnov (ROU),Men,100.0,0,2018,100,90.0,2.0,7.0,8.0,1,2017-09-24,2018JP3120RL,0
1172,112,3104,Klingenthal (GER),Men,140.0,0,2018,140,125.0,1.8,7.56,10.8,1,2017-09-30,2018JP3104RL,0
1173,965,3023,Hinzenbach (AUT),Men,90.0,0,2018,94,85.0,2.0,4.8,5.8,2,2017-09-30,2018JP3023RLQ,
1174,110,3105,Klingenthal (GER),Men,140.0,0,2018,140,125.0,1.8,7.56,10.8,1,2017-10-01,2018JP3105RL,0
1175,967,3014,Hinzenbach (AUT),Men,90.0,0,2018,94,85.0,2.0,4.8,5.8,2,2017-10-01,2018JP3014RL,
1176,969,3025,Klingenthal (GER),Men,140.0,0,2018,140,125.0,1.8,7.56,10.8,2,2017-10-02,2018JP3025RLQ,
1177,970,3015,Klingenthal (GER),Men,140.0,0,2018,140,125.0,1.8,7.56,10.8,2,2017-10-03,2018JP3015RL,
1178,27,3132,Wisla (POL),Men,134.0,0,2018,134,120.0,1.8,7.24,9.9,0,2017-11-17,2018JP3132RLQ,0
1179,25,3133,Wisla (POL),Men,134.0,1,2018,134,120.0,1.8,7.24,9.9,0,2017-11-18,2018JP3133RL,0
1180,23,3134,Wisla (POL),Men,134.0,0,2018,134,120.0,1.8,7.24,9.9,0,2017-11-19,2018JP3134RL,0
1181,106,3047,Ruka (FIN),Men,142.0,0,2018,142,120.0,1.8,9.54,11.7,0,2017-11-24,2018JP3047RLQ,0
1182,104,3048,Ruka (FIN),Men,142.0,1,2018,142,120.0,1.8,9.54,11.7,0,2017-11-25,2018JP3048RL,0
1183,102,3049,Ruka (FIN),Men,142.0,0,2018,142,120.0,1.8,9.54,11.7,0,2017-11-26,2018JP3049RL,0
1184,136,3027,Lillehammer (NOR),Women,98.0,0,2018,98,90.0,2.0,7.0,8.0,0,2017-11-30,2018JP3027RLQ,0
1185,100,3050,Nizhny Tagil (RUS),Men,134.0,0,2018,134,120.0,1.8,7.24,9.9,0,2017-12-01,2018JP3050RLQ,0
1186,138,3026,Lillehammer (NOR),Women,98.0,0,2018,98,90.0,2.0,7.0,8.0,0,2017-12-01,2018JP3026RL,0
1187,98,3051,Nizhny Tagil (RUS),Men,134.0,0,2018,134,120.0,1.8,7.24,9.9,0,2017-12-02,2018JP3051RL,0
1188,133,3028,Lillehammer (NOR),Women,98.0,0,2018,98,90.0,2.0,7.0,8.0,0,2017-12-02,2018JP3028RLQ,0
1189,134,3028,Lillehammer (NOR),Women,98.0,0,2018,98,90.0,2.0,7.0,8.0,0,2017-12-02,2018JP3028RL,0
1190,19,3136,Lillehammer (NOR),Women,140.0,0,2018,140,123.0,1.8,7.45,9.9,0,2017-12-03,2018JP3136RL,0
1191,95,3052,Nizhny Tagil (RUS),Men,134.0,0,2018,134,120.0,1.8,7.24,9.9,0,2017-12-03,2018JP3052RLQ,0
1192,96,3052,Nizhny Tagil (RUS),Men,134.0,0,2018,134,120.0,1.8,7.24,9.9,0,2017-12-03,2018JP3052RL,0
1193,136,3178,"Vancouver, BC (CAN)",Men,104.0,0,2018,106,95.0,2.0,6.24,6.8,3,2017-12-07,2018JP3178RL,0
1194,139,3177,"Vancouver, BC (CAN)",Women,104.0,0,2018,106,95.0,2.0,6.24,6.8,3,2017-12-07,2018JP3177RL,0
1195,131,3180,"Vancouver, BC (CAN)",Men,104.0,0,2018,106,95.0,2.0,6.24,6.8,3,2017-12-08,2018JP3180RL,0
1196,133,3179,"Vancouver, BC (CAN)",Women,104.0,0,2018,106,95.0,2.0,6.24,6.8,3,2017-12-08,2018JP3179RL,0
1197,86,3181,"Vancouver, BC (CAN)",Men,104.0,0,2018,106,95.0,2.0,6.24,6.8,1,2017-12-09,2018JP3181RL,0
1198,92,3054,Titisee-Neustadt (GER),Men,142.0,1,2018,142,125.0,1.8,7.67,10.8,0,2017-12-09,2018JP3054RL,0
1199,94,3053,Titisee-Neustadt (GER),Men,142.0,0,2018,142,125.0,1.8,7.67,10.8,0,2017-12-09,2018JP3053RLQ,0
1200,83,3182,"Vancouver, BC (CAN)",Men,104.0,0,2018,106,95.0,2.0,6.24,6.8,1,2017-12-10,2018JP3182RL,0
1201,91,3055,Titisee-Neustadt (GER),Men,142.0,0,2018,142,125.0,1.8,7.67,10.8,0,2017-12-10,2018JP3055RL,0
1202,1,3262,Hinterzarten (GER),Women,108.0,0,2018,108,95.0,2.0,6.48,8.4,0,2017-12-15,2018JP3262RLQ,0
1203,123,3202,Notodden (NOR),Men,100.0,0,2018,98,90.0,2.0,,,3,2017-12-15,2018JP3202RL,0
1204,125,3201,Notodden (NOR),Women,100.0,0,2018,98,90.0,2.0,,,3,2017-12-15,2018JP3201RL,0
1205,90,3056,Engelberg (SUI),Men,140.0,0,2018,140,125.0,1.8,7.56,10.44,0,2017-12-15,2018JP3056RLQ,0
1206,13,3234,Ruka (FIN),Men,142.0,0,2018,142,120.0,1.8,,,1,2017-12-16,2018JP3234RL,0
1207,118,3204,Notodden (NOR),Men,100.0,0,2018,98,90.0,2.0,,,3,2017-12-16,2018JP3204RL,0
1208,120,3203,Notodden (NOR),Women,100.0,0,2018,98,90.0,2.0,,,3,2017-12-16,2018JP3203RL,0
1209,88,3057,Engelberg (SUI),Men,140.0,0,2018,140,125.0,1.8,7.56,10.44,0,2017-12-16,2018JP3057RL,0
1210,132,3029,Hinterzarten (GER),Women,108.0,1,2018,108,95.0,2.0,7.0,8.4,0,2017-12-16,2018JP3029RL,0
1211,11,3235,Ruka (FIN),Men,142.0,0,2018,142,120.0,1.8,9.54,11.7,1,2017-12-17,2018JP3235RL,0
1212,85,3058,Engelberg (SUI),Men,140.0,0,2018,140,125.0,1.8,7.56,10.44,0,2017-12-17,2018JP3058RLQ,0
1213,86,3058,Engelberg (SUI),Men,140.0,0,2018,140,125.0,1.8,7.56,10.44,0,2017-12-17,2018JP3058RL,0
1214,131,3030,Hinterzarten (GER),Women,108.0,0,2018,108,95.0,2.0,7.0,8.4,0,2017-12-17,2018JP3030RL,0
1215,81,3183,Engelberg (SUI),Men,140.0,0,2018,140,125.0,1.8,7.56,10.44,1,2017-12-27,2018JP3183RL,0
1216,78,3184,Engelberg (SUI),Men,140.0,0,2018,140,125.0,1.8,7.56,10.44,1,2017-12-28,2018JP3184RL,0
1217,84,3059,Oberstdorf (GER),Men,140.0,0,2018,137,120.0,1.8,7.4,10.8,0,2017-12-29,2018JP3059RLQ,0
1218,82,3060,Oberstdorf (GER),Men,137.0,0,2018,137,120.0,1.8,7.4,10.8,0,2017-12-30,2018JP3060RL,0
1219,80,3061,Garmisch-Partenkirchen (GER),Men,140.0,0,2018,142,125.0,1.8,7.56,10.44,0,2017-12-31,2018JP3061RLQ,0
1220,78,3062,Garmisch-Partenkirchen (GER),Men,140.0,0,2018,142,125.0,1.8,7.56,10.44,0,2018-01-01,2018JP3062RL,0
1221,76,3063,Innsbruck (AUT),Men,130.0,0,2018,130,120.0,1.8,7.02,8.46,0,2018-01-03,2018JP3063RLQ,0
1222,74,3064,Innsbruck (AUT),Men,130.0,0,2018,130,120.0,1.8,7.02,8.46,0,2018-01-04,2018JP3064RL,0
1223,72,3065,Bischofshofen (AUT),Men,140.0,0,2018,140,125.0,1.8,4.86,9.36,0,2018-01-05,2018JP3065RLQ,0
1224,39,3213,Titisee-Neustadt (GER),Men,142.0,0,2018,142,125.0,1.8,7.67,10.8,1,2018-01-06,2018JP3213RL,0
1225,70,3066,Bischofshofen (AUT),Men,140.0,0,2018,140,125.0,1.8,4.86,9.36,0,2018-01-06,2018JP3066RL,0
1226,36,3214,Titisee-Neustadt (GER),Men,142.0,0,2018,142,125.0,1.8,7.67,10.8,1,2018-01-07,2018JP3214RL,0
1227,9,3242,Bischofshofen (AUT),Men,140.0,0,2018,142,125.0,1.8,4.86,9.36,1,2018-01-10,2018JP3242RL,0
1228,6,3243,Bischofshofen (AUT),Men,140.0,0,2018,142,125.0,1.8,4.86,9.36,1,2018-01-11,2018JP3243RL,0
1229,68,3067,Tauplitz/ Bad Mitterndorf (AUT),Men,235.0,0,2018,235,200.0,1.2,8.46,14.4,0,2018-01-12,2018JP3067RLQ,0
1230,123,3034,Sapporo (JPN),Women,100.0,0,2018,100,90.0,2.0,7.0,8.0,0,2018-01-12,2018JP3034RLQ,0
1231,129,3185,Zakopane (POL),Men,140.0,0,2018,134,125.0,1.8,,,3,2018-01-13,2018JP3185RL,0
1232,66,3068,Tauplitz/ Bad Mitterndorf (AUT),Men,235.0,0,2018,235,200.0,1.2,8.46,14.4,0,2018-01-13,2018JP3068RL,0
1233,121,3035,Sapporo (JPN),Women,100.0,0,2018,100,90.0,2.0,7.0,8.0,0,2018-01-13,2018JP3035RL,0
1234,127,3186,Zakopane (POL),Men,140.0,0,2018,134,125.0,1.8,,,3,2018-01-14,2018JP3186RL,0
1235,118,3036,Sapporo (JPN),Women,100.0,0,2018,100,90.0,2.0,7.0,8.0,0,2018-01-14,2018JP3036RLQ,0
1236,119,3036,Sapporo (JPN),Women,100.0,0,2018,100,90.0,2.0,7.0,8.0,0,2018-01-14,2018JP3036RL,0
1237,117,3037,Zao (JPN),Women,102.0,0,2018,102,95.0,2.0,7.0,8.0,0,2018-01-18,2018JP3037RLQ,0
1238,11,3137,Oberstdorf (GER),Men,235.0,0,2018,235,200.0,1.2,8.1,14.4,3,2018-01-19,2018JP3137RLQ,0
1239,114,3038,Zao (JPN),Women,102.0,0,2018,102,95.0,2.0,7.0,8.0,0,2018-01-19,2018JP3038RLQ,0
1240,115,3038,Zao (JPN),Women,102.0,0,2018,102,95.0,2.0,7.0,8.0,0,2018-01-19,2018JP3038RL,0
1241,7,3265,Oberstdorf (GER),Men,235.0,0,2018,235,200.0,1.2,8.1,14.4,3,2018-01-20,2018JP3265RL,0
1242,111,3224,Planica (SLO),Men,102.0,0,2018,102,95.0,2.0,,,3,2018-01-20,2018JP3224RL,0
1243,116,3222,Planica (SLO),Women,102.0,0,2018,102,95.0,2.0,,,3,2018-01-20,2018JP3222RL,0
1244,41,3208,Erzurum (TUR),Men,140.0,0,2018,140,125.0,1.8,7.56,9.36,1,2018-01-20,2018JP3208RL,0
1245,44,3207,Erzurum (TUR),Men,140.0,0,2018,140,125.0,1.8,7.56,9.36,1,2018-01-20,2018JP3207RL,0
1246,11,3143,Zao (JPN),Women,102.0,1,2018,102,95.0,2.0,7.0,8.0,0,2018-01-20,2018JP3143RL,0
1247,108,3225,Planica (SLO),Men,102.0,0,2018,102,95.0,2.0,,,3,2018-01-21,2018JP3225RL,0
1248,113,3223,Planica (SLO),Women,102.0,0,2018,102,95.0,2.0,,,3,2018-01-21,2018JP3223RL,0
1249,9,3139,Oberstdorf (GER),Men,235.0,1,2018,235,200.0,1.2,8.1,14.4,3,2018-01-21,2018JP3139RL,0
1250,113,3039,Zao (JPN),Women,102.0,0,2018,102,95.0,2.0,7.0,8.0,0,2018-01-21,2018JP3039RL,0
1251,68,3192,Sapporo (JPN),Men,100.0,0,2018,100,90.0,2.0,7.0,8.0,1,2018-01-26,2018JP3192RL,0
1252,64,3076,Zakopane (POL),Men,140.0,0,2018,140,125.0,1.8,7.56,10.8,0,2018-01-26,2018JP3076RLQ,0
1253,112,3040,Ljubno (SLO),Women,94.0,0,2018,94,85.0,2.0,7.0,8.0,0,2018-01-26,2018JP3040RLQ,0
1254,66,3193,Sapporo (JPN),Men,137.0,0,2018,134,123.0,1.8,7.4,10.8,1,2018-01-27,2018JP3193RL,0
1255,62,3077,Zakopane (POL),Men,140.0,1,2018,140,125.0,1.8,7.56,10.8,0,2018-01-27,2018JP3077RL,0
1256,110,3041,Ljubno (SLO),Women,94.0,0,2018,94,85.0,2.0,7.0,8.0,0,2018-01-27,2018JP3041RL,0
1257,63,3194,Sapporo (JPN),Men,137.0,0,2018,134,123.0,1.8,7.4,10.8,1,2018-01-28,2018JP3194RL,0
1258,60,3078,Zakopane (POL),Men,140.0,0,2018,140,125.0,1.8,7.56,10.8,0,2018-01-28,2018JP3078RL,0
1259,107,3042,Ljubno (SLO),Women,94.0,0,2018,94,85.0,2.0,7.0,8.0,0,2018-01-28,2018JP3042RLQ,0
1260,108,3042,Ljubno (SLO),Women,94.0,0,2018,94,85.0,2.0,7.0,8.0,0,2018-01-28,2018JP3042RL,0
1261,58,3079,Willingen (GER),Men,145.0,0,2018,145,130.0,1.8,7.83,11.7,0,2018-02-02,2018JP3079RLQ,0
1262,17,3226,Planica (SLO),Men,139.0,0,2018,138,125.0,1.8,7.51,9.9,1,2018-02-03,2018JP3226RL,0
1263,56,3080,Willingen (GER),Men,145.0,0,2018,145,130.0,1.8,7.83,11.7,0,2018-02-03,2018JP3080RL,0
1264,15,3227,Planica (SLO),Men,139.0,0,2018,138,125.0,1.8,7.51,9.9,1,2018-02-04,2018JP3227RL,0
1265,54,3081,Willingen (GER),Men,145.0,0,2018,145,130.0,1.8,7.83,11.7,0,2018-02-04,2018JP3081RL,0
1266,4,3252,"Iron Mountain, MI (USA)",Men,133.0,0,2018,133,120.0,1.8,7.2,9.0,1,2018-02-10,2018JP3252RL,0
1267,91,3250,Breitenberg-Rastbüchl (GER),Men,78.0,0,2018,87,74.0,2.2,,,3,2018-02-10,2018JP3250RL,0
1268,96,3248,Breitenberg-Rastbüchl (GER),Women,78.0,0,2018,87,74.0,2.2,,,3,2018-02-10,2018JP3248RL,0
